"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","CBB_3mon","DM_gravity","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","lodging1_3","root_number_commercial","planted_number_plot","plant_type","height","harvest_number","root_skin_color1_3","root_type1_5","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","thrips1_5","carotenoid1_8","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha"
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14079B-24_238",2,238,1,28,"test"," (Operator: lizbethpino, Time: )","GM14079B-24","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,4,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,6,20,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14079B-25_364",2,364,10,15,"test"," (Operator: lizbethpino, Time: )","GM14079B-25","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,200,NA,NA,5,3,NA,10,4,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,10,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14079B-26_228",2,228,1,18,"test"," (Operator: lizbethpino, Time: )","GM14079B-26","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,33.1075520833333,200,25.0992063492064,12.65,5,3,NA,10,3,NA,2,3,2,4250,410,NA,3,1,1,6,30,25.0992063492063,8.30973281456681
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14080A-14_385",2,385,12,22,"test"," (Operator: lizbethpino, Time: )","GM14080A-14","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,22.8041666666666,400,5.45634920634921,2.75,2,1,NA,10,2,NA,1,3,3,2500,100,NA,1,1,1,6,10,5.4563492063492,1.24427496693121
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14081A-8_434",2,434,15,28,"test"," (Operator: lizbethpino, Time: )","GM14081A-8","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14086A-17_225",2,225,1,15,"test"," (Operator: lizbethpino, Time: )","GM14086A-17","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,31.8830917874396,320,12.5992063492063,6.35,4,1,NA,10,2,NA,1,1,2,4550,410,NA,2,1,1,6,20,12.5992063492063,4.01701652480636
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14086A-21_282",2,282,5,16,"test"," (Operator: lizbethpino, Time: )","GM14086A-21","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,29.1398701959786,200,23.3134920634921,11.75,5,2,NA,10,2,NA,2,3,2,4250,321,NA,4,1,1,6,40,23.3134920634921,6.79352132545137
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14086A-22_445",2,445,16,18,"test"," (Operator: lizbethpino, Time: )","GM14086A-22","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,470,4.32539682539683,2.18,5,1,NA,10,2,NA,1,1,3,NA,NA,NA,2,1,1,6,20,4.32539682539682,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14086A-5_247",2,247,2,20,"test"," (Operator: lizbethpino, Time: )","GM14086A-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,31.9955242966752,180,31.4484126984127,15.85,5,2,NA,10,3,NA,2,3,2,4300,390,NA,3,1,1,6,30,31.4484126984127,10.0620845258393
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14086A-6_402",2,402,13,24,"test"," (Operator: lizbethpino, Time: )","GM14086A-6","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,10,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14086A-7_233",2,233,1,23,"test"," (Operator: lizbethpino, Time: )","GM14086A-7","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,180,NA,NA,3,1,NA,10,3,NA,NA,NA,NA,NA,NA,NA,3,3,NA,6,30,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14155A-1_400",2,400,13,22,"test"," (Operator: lizbethpino, Time: )","GM14155A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,460,NA,NA,5,3,NA,10,4,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,10,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14158A-1_383",2,383,12,24,"test"," (Operator: lizbethpino, Time: )","GM14158A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,140,NA,NA,5,1,NA,10,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,10,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14191B-10_410",2,410,14,25,"test"," (Operator: lizbethpino, Time: )","GM14191B-10","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,21.6672413793103,310,4.16666666666667,2.1,3,1,NA,10,2,NA,2,2,4,2250,75,NA,3,1,2,6,30,4.16666666666667,0.90280172413793
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14191B-11_365",2,365,11,15,"test"," (Operator: lizbethpino, Time: )","GM14191B-11","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,2,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,6,10,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14191B-13_380",2,380,12,27,"test"," (Operator: lizbethpino, Time: )","GM14191B-13","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,220,NA,NA,4,3,NA,10,3,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,10,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14191B-2_232",2,232,1,22,"test"," (Operator: lizbethpino, Time: )","GM14191B-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14191B-4_277",2,277,4,18,"test"," (Operator: lizbethpino, Time: )","GM14191B-4","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,24.633805209513,120,16.1706349206349,8.15,4,3,NA,10,4,NA,1,3,2,4650,235,NA,1,1,1,6,10,16.1706349206349,3.98344270749069
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14191B-9_305",2,305,6,18,"test"," (Operator: lizbethpino, Time: )","GM14191B-9","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,22.4965209277526,490,11.3095238095238,5.7,5,2,NA,10,2,NA,2,3,3,3900,149,NA,4,1,1,6,40,11.3095238095238,2.54424939063868
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14192B-17_360",2,360,10,19,"test"," (Operator: lizbethpino, Time: )","GM14192B-17","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14192B-18_258",2,258,3,20,"test"," (Operator: lizbethpino, Time: )","GM14192B-18","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,32.4332277738681,160,22.5198412698413,11.35,5,1,NA,10,3,NA,3,3,3,4700,437,NA,7,1,1,6,70,22.5198412698413,7.30391141336118
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14192B-21_357",2,357,10,22,"test"," (Operator: lizbethpino, Time: )","GM14192B-21","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,20.0412476722532,210,7.83730158730159,3.95,NA,3,NA,10,3,NA,1,3,4,2750,65,NA,0,NA,1,6,0,7.83730158730159,1.57069302193254
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14192B-24_339",2,339,9,17,"test"," (Operator: lizbethpino, Time: )","GM14192B-24","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,28.2441176470588,490,17.6587301587302,8.9,5,1,NA,10,2,NA,3,3,2,4500,318,NA,4,1,1,6,40,17.6587301587302,4.98755252100841
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14192B-26_395",2,395,13,17,"test"," (Operator: lizbethpino, Time: )","GM14192B-26","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,220,NA,NA,3,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,6,20,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14192B-30_393",2,393,13,15,"test"," (Operator: lizbethpino, Time: )","GM14192B-30","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14192B-31_342",2,342,9,20,"test"," (Operator: lizbethpino, Time: )","GM14192B-31","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,290,NA,NA,4,1,NA,10,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,10,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14193A-15_246",2,246,2,21,"test"," (Operator: lizbethpino, Time: )","GM14193A-15","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14193A-18_276",2,276,4,19,"test"," (Operator: lizbethpino, Time: )","GM14193A-18","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,5,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,6,30,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14193A-20_437",2,437,16,26,"test"," (Operator: lizbethpino, Time: )","GM14193A-20","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14193A-22_447",2,447,16,16,"test"," (Operator: lizbethpino, Time: )","GM14193A-22","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,320,NA,NA,5,3,NA,10,3,NA,NA,NA,NA,NA,NA,NA,7,1,NA,6,70,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14193A-23_240",2,240,2,27,"test"," (Operator: lizbethpino, Time: )","GM14193A-23","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,210,NA,NA,5,2,NA,10,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,10,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14193A-24_316",2,316,7,22,"test"," (Operator: lizbethpino, Time: )","GM14193A-24","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14193A-25_323",2,323,8,28,"test"," (Operator: lizbethpino, Time: )","GM14193A-25","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14193A-26_280",2,280,4,15,"test"," (Operator: lizbethpino, Time: )","GM14193A-26","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14193A-30_386",2,386,12,21,"test"," (Operator: lizbethpino, Time: )","GM14193A-30","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6,10,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14193A-32_269",2,269,4,26,"test"," (Operator: lizbethpino, Time: )","GM14193A-32","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,200,NA,NA,4,3,NA,10,3,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,10,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14193A-34_397",2,397,13,19,"test"," (Operator: lizbethpino, Time: )","GM14193A-34","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14193A-35_350",2,350,9,28,"test"," (Operator: lizbethpino, Time: )","GM14193A-35","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14193A-36_237",2,237,1,27,"test"," (Operator: lizbethpino, Time: )","GM14193A-36","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14193A-38_239",2,239,2,28,"test"," (Operator: lizbethpino, Time: )","GM14193A-38","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,24.8817808219178,320,11.5079365079365,5.8,5,3,NA,10,4,NA,2,3,3,3850,200,NA,3,1,1,6,30,11.5079365079365,2.86337953903022
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-11_262",2,262,3,24,"test"," (Operator: lizbethpino, Time: )","GM14194A-11","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,28.229746835443,130,19.4444444444444,9.8,4,1,NA,10,3,NA,1,3,3,4250,300,NA,2,1,1,6,20,19.4444444444444,5.48911744022501
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-12_376",2,376,11,26,"test"," (Operator: lizbethpino, Time: )","GM14194A-12","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-1_290",2,290,5,24,"test"," (Operator: lizbethpino, Time: )","GM14194A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-13_418",2,418,14,17,"test"," (Operator: lizbethpino, Time: )","GM14194A-13","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-15_297",2,297,6,26,"test"," (Operator: lizbethpino, Time: )","GM14194A-15","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-16_340",2,340,9,18,"test"," (Operator: lizbethpino, Time: )","GM14194A-16","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-18_428",2,428,15,22,"test"," (Operator: lizbethpino, Time: )","GM14194A-18","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-20_254",2,254,3,16,"test"," (Operator: lizbethpino, Time: )","GM14194A-20","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-21_298",2,298,6,25,"test"," (Operator: lizbethpino, Time: )","GM14194A-21","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-22_265",2,265,3,27,"test"," (Operator: lizbethpino, Time: )","GM14194A-22","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-24_330",2,330,8,21,"test"," (Operator: lizbethpino, Time: )","GM14194A-24","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-3_236",2,236,1,26,"test"," (Operator: lizbethpino, Time: )","GM14194A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-7_442",2,442,16,21,"test"," (Operator: lizbethpino, Time: )","GM14194A-7","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,490,NA,NA,5,3,NA,10,3,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,10,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-8_390",2,390,12,17,"test"," (Operator: lizbethpino, Time: )","GM14194A-8","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,240,NA,NA,5,3,NA,10,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,10,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14194A-9_318",2,318,7,24,"test"," (Operator: lizbethpino, Time: )","GM14194A-9","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14195A-16_348",2,348,9,26,"test"," (Operator: lizbethpino, Time: )","GM14195A-16","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,NA
2023,"202339CQEPR_cere","202339CQEPR_cere",2.4,3.5,"2023-July-21","2024-May-03","Cerete. Cordoba, Colombia",NA,"202339CQEPR_cere_rep2_GM14195A-19_446",2,446,16,17,"test"," (Operator: lizbethpino, Time: )","GM14195A-19","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,240,NA,NA,3,2,NA,10,3,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,10,NA,NA
